id,symbol,side,strategy,entry_price,exit_price,quantity,profit_loss,profit_loss_percent,stop_loss_price,take_profit_price,status,is_paper_trade,opened_at,closed_at,exit_reason,symbol,direction,regime,ensemble_confidence,regime_boost,agreeing_strategies_count,disagreeing_strategies_count,sentiment_value,sentiment_bias,funding_rate,funding_bias,kelly_fraction,stop_distance_pct,risk_reward_ratio,portfolio_drawdown_at_entry,open_positions_at_entry,hft_mode,raw_conditions
231,XRP/USDT,BUY,MACD Momentum,1.4588,1.45,1327.573861,-15.5443,-0.8026,1.45004719,1.4763056,closed,1,2026-02-26 04:59:30.625434,2026-02-26 05:05:44.662808,stop_loss,XRP/USDT,BUY,low_volatility,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.0169,0.6,2.0,4.43,3,True,['bullish_crossover']
232,SOL/USDT,BUY,Bollinger Bands,87.63,88.15,21.952615,7.5565,0.3928,87.88555,87.9770445,closed,1,2026-02-26 05:12:57.818069,2026-02-26 09:12:20.880280,take_profit,SOL/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,8.618e-05,NEUTRAL,0.005,0.5503,0.72,5.07,0,True,['lower_band_bounce']
233,DOGE/USDT,BUY,EMA Scalping,0.09998,0.09971,19237.84625,-9.0358,-0.4698,0.09987036,0.10018557,closed,1,2026-02-26 05:16:03.961936,2026-02-26 05:16:39.164518,stop_loss,DOGE/USDT,BUY,low_volatility,0.7059,1.15,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1097,1.875,5.09,1,True,['bullish_ema_crossover']
234,DOGE/USDT,BUY,EMA Scalping,0.09971,0.10001,19262.127789,1.9316,0.1006,0.09960066,0.09991502,closed,1,2026-02-26 05:16:39.562961,2026-02-26 05:18:43.205356,take_profit,DOGE/USDT,BUY,low_volatility,0.7059,1.15,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1097,1.875,5.22,1,True,['bullish_ema_crossover']
235,XRP/USDT,BUY,Bollinger Bands,1.4428,1.4463,1331.663484,0.8135,0.0423,1.4465473,1.45257711,closed,1,2026-02-26 05:18:06.043782,2026-02-26 05:34:47.478641,trailing_stop,XRP/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5634,1.203,5.19,2,True,['lower_band_bounce']
236,ETH/USDT,BUY,Bollinger Bands,2061.36,2072.2,0.932298,6.2524,0.3253,2065.9834,2071.51021344,closed,1,2026-02-26 05:22:14.605791,2026-02-26 06:07:32.150498,take_profit,ETH/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,-1.501e-05,NEUTRAL,0.005,0.6024,0.817,5.17,2,True,['lower_band_bounce']
237,DOGE/USDT,BUY,Bollinger Bands,0.10023,0.09962,19194.853465,-15.545,-0.808,0.09965065,0.1006074,closed,1,2026-02-26 05:32:33.449991,2026-02-26 07:44:36.438064,stop_loss,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.578,0.651,5.06,3,True,['lower_band_bounce']
238,XRP/USDT,BUY,Bollinger Bands,1.4472,1.4499,1328.124183,-0.2618,-0.0136,1.4503359,1.461672,closed,1,2026-02-26 05:40:59.273939,2026-02-26 06:15:18.366941,trailing_stop,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5995,1.668,5.15,3,True,['lower_band_bounce']
239,BNB/USDT,BUY,MACD Momentum,629.44,625.38,3.062405,-16.2761,-0.8444,625.66336,636.99328,closed,1,2026-02-26 06:08:03.271839,2026-02-26 07:51:52.796175,stop_loss,BNB/USDT,BUY,ranging,0.7188,1.0,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.6,2.0,4.88,3,True,['bullish_crossover']
240,XRP/USDT,BUY,Bollinger Bands,1.4467,1.4383,1327.70524,-14.9832,-0.7801,1.43844349,1.45273643,closed,1,2026-02-26 06:40:01.647950,2026-02-26 07:26:25.874671,stop_loss,XRP/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5707,0.731,5.22,3,True,['lower_band_bounce']
241,XRP/USDT,BUY,MACD Momentum + EMA Scalping,1.4331,1.4394,1336.975017,4.5825,0.2392,1.4395683,1.4457489,closed,1,2026-02-26 07:44:07.574688,2026-02-26 08:29:15.730672,trailing_stop,XRP/USDT,BUY,ranging,1.0,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.4446,1.985,5.45,3,True,"['bullish_crossover', 'bullish_ema_crossover']"
242,DOGE/USDT,BUY,Bollinger Bands,0.09958,0.09972,19228.838204,-1.1403,-0.0596,0.09896658,0.09969917,closed,1,2026-02-26 07:46:10.562022,2026-02-26 07:49:16.639044,take_profit,DOGE/USDT,BUY,ranging,1.0,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.616,0.194,5.51,3,True,['lower_band_bounce']
243,DOGE/USDT,BUY,Bollinger Bands,0.09969,0.10013,19213.897032,4.6148,0.2409,0.09914987,0.09999192,closed,1,2026-02-26 07:51:14.943250,2026-02-26 08:20:57.566113,take_profit,DOGE/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5418,0.559,5.48,3,True,['lower_band_bounce']
244,BNB/USDT,BUY,Bollinger Bands,625.38,626.66,3.056213,0.0855,0.0045,626.69426,629.58967606,closed,1,2026-02-26 07:52:16.306872,2026-02-26 08:44:18.190919,trailing_stop,BNB/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.5487,1.227,5.68,3,True,['lower_band_bounce']
245,DOGE/USDT,BUY,RSI Mean Reversion + Bollinger Bands,0.09985,0.10006,19194.255744,0.1937,0.0101,0.10006889,0.100636,closed,1,2026-02-26 08:29:32.471936,2026-02-26 09:21:11.176446,trailing_stop,DOGE/USDT,BUY,high_volatility,0.5259,0.75,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7815,1.007,5.42,2,True,"['oversold_recovery', 'lower_band_bounce']"
246,XRP/USDT,BUY,Bollinger Bands,1.4389,1.4444,1332.574685,3.4869,0.1819,1.43090433,1.44422531,closed,1,2026-02-26 08:37:51.100245,2026-02-26 09:12:20.893683,take_profit,XRP/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5557,0.666,5.38,3,True,['lower_band_bounce']
247,ETH/USDT,BUY,Bollinger Bands,2048.7,2054.87,0.934209,1.9305,0.1009,2038.04859104,2054.38385254,closed,1,2026-02-26 08:44:57.591042,2026-02-26 08:49:30.326411,take_profit,ETH/USDT,BUY,low_volatility,0.75,1.0,1,0,11,BUY_ONLY,-1.945e-05,NEUTRAL,0.005,0.5199,0.534,5.55,3,True,['lower_band_bounce']
248,ETH/USDT,BUY,MACD Momentum,2054.76,2079.62,0.932511,19.3269,1.0087,2073.38114,2079.41712,closed,1,2026-02-26 08:51:12.390135,2026-02-26 10:09:57.047654,take_profit,ETH/USDT,BUY,low_volatility,0.7562,1.0,1,0,11,BUY_ONLY,-1.903e-05,NEUTRAL,0.005,0.6,2.0,5.45,3,True,['bullish_crossover']
249,XRP/USDT,BUY,Bollinger Bands,1.4425,1.4492,1331.488672,5.0707,0.264,1.43442051,1.44839696,closed,1,2026-02-26 09:27:16.722980,2026-02-26 09:41:56.191550,take_profit,XRP/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5601,0.73,5.22,1,True,['lower_band_bounce']
250,SOL/USDT,BUY,Bollinger Bands,87.94,88.18,21.835773,1.3949,0.0726,88.27438,88.56930301,closed,1,2026-02-26 09:29:18.892875,2026-02-26 10:13:05.097221,trailing_stop,SOL/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,-2.1e-07,NEUTRAL,0.005,0.6334,1.13,5.24,2,True,['lower_band_bounce']
251,DOGE/USDT,BUY,RSI Mean Reversion + Bollinger Bands,0.09983,0.10032,19235.074538,5.5753,0.2903,0.09930918,0.10030352,closed,1,2026-02-26 09:29:18.906159,2026-02-26 09:36:44.044601,take_profit,DOGE/USDT,BUY,ranging,0.8204,1.2,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5217,0.909,5.24,3,True,"['oversold_recovery', 'lower_band_bounce']"
252,DOGE/USDT,BUY,Bollinger Bands,0.10033,0.09946,19194.185986,-20.5337,-1.0663,0.09951447,0.10047035,closed,1,2026-02-26 09:42:49.633858,2026-02-26 10:30:11.882061,stop_loss,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8128,0.172,4.97,2,True,['lower_band_bounce']
253,XRP/USDT,BUY,EMA Scalping,1.4492,1.4532,1328.898768,1.4586,0.0757,1.44749988,1.45238772,closed,1,2026-02-26 09:44:55.253106,2026-02-26 09:56:58.529026,take_profit,XRP/USDT,BUY,low_volatility,0.7142,1.15,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1173,1.875,4.97,3,True,['bullish_ema_crossover']
254,XRP/USDT,BUY,Bollinger Bands,1.4517,1.4423,1324.762406,-16.2866,-0.8469,1.44278565,1.46621699,closed,1,2026-02-26 10:14:36.485994,2026-02-26 10:51:28.597210,stop_loss,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6141,1.628,5.1,1,True,['lower_band_bounce']
255,SOL/USDT,BUY,EMA Scalping,87.88,87.7,21.896261,-7.7859,-0.4046,87.73836594,88.14556387,closed,1,2026-02-26 10:24:46.437627,2026-02-26 10:29:41.856327,stop_loss,SOL/USDT,BUY,ranging,0.6338,1.0,1,0,11,BUY_ONLY,-2.948e-05,NEUTRAL,0.005,0.1612,1.875,5.04,2,True,['bullish_ema_crossover']
256,ETH/USDT,BUY,Bollinger Bands,2070.56,2070.56,0.92891,-3.8467,-0.2,2054.74176073,2070.21458104,closed,1,2026-02-26 10:28:57.625183,2026-02-26 10:28:57.782399,take_profit,ETH/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,-1.334e-05,NEUTRAL,0.005,0.764,0.022,5.09,3,True,['lower_band_bounce']
257,ETH/USDT,BUY,Bollinger Bands,2070.56,2070.56,0.928539,-3.8452,-0.2,2054.74176073,2070.21458104,closed,1,2026-02-26 10:29:03.340002,2026-02-26 10:29:03.801823,take_profit,ETH/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,-1.334e-05,NEUTRAL,0.005,0.764,0.022,5.13,3,True,['lower_band_bounce']
258,ETH/USDT,BUY,Bollinger Bands,2070.56,2070.61,0.928167,-3.7973,-0.1976,2054.74176073,2070.21458104,closed,1,2026-02-26 10:29:09.058341,2026-02-26 10:32:17.969905,take_profit,ETH/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,-1.334e-05,NEUTRAL,0.005,0.764,0.022,5.16,3,True,['lower_band_bounce']
259,SOL/USDT,BUY,EMA Scalping,87.7,87.55,21.882003,-7.1171,-0.3709,87.56836314,87.94681912,closed,1,2026-02-26 10:29:43.564637,2026-02-26 10:30:43.944346,stop_loss,SOL/USDT,BUY,ranging,0.6512,1.0,1,0,11,BUY_ONLY,-3.102e-05,NEUTRAL,0.005,0.1501,1.875,5.3,3,True,['bullish_ema_crossover']
260,ETH/USDT,BUY,Bollinger Bands,2070.63,2059.38,0.925332,-14.2316,-0.7428,2059.73130012,2079.33968864,closed,1,2026-02-26 10:34:07.777132,2026-02-26 11:17:57.290463,stop_loss,ETH/USDT,BUY,ranging,1.0,1.2,1,0,11,BUY_ONLY,-1.17e-05,NEUTRAL,0.005,0.5263,0.799,5.45,1,True,['lower_band_bounce']
261,SOL/USDT,BUY,Bollinger Bands,87.62,87.06,21.865734,-16.0643,-0.8385,87.08481775,87.94288104,closed,1,2026-02-26 10:36:09.351243,2026-02-26 11:17:25.265509,stop_loss,SOL/USDT,BUY,low_volatility,0.75,1.0,1,0,11,BUY_ONLY,-3.608e-05,NEUTRAL,0.005,0.6108,0.603,5.46,2,True,['lower_band_bounce']
262,DOGE/USDT,BUY,MACD Momentum + EMA Scalping,0.09937,0.09892,19290.359845,-12.5057,-0.6524,0.09892566,0.10025205,closed,1,2026-02-26 10:37:09.127443,2026-02-26 10:50:58.453092,stop_loss,DOGE/USDT,BUY,ranging,1.0,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.4472,1.985,5.41,3,True,"['bullish_crossover', 'bullish_ema_crossover']"
263,XRP/USDT,BUY,Bollinger Bands,1.4423,1.4322,1322.418087,-17.1577,-0.8996,1.43226271,1.44757784,closed,1,2026-02-26 10:51:29.918855,2026-02-26 14:08:09.797931,stop_loss,XRP/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6959,0.526,5.88,2,True,['lower_band_bounce']
264,DOGE/USDT,BUY,Bollinger Bands,0.09861,0.09899,19340.398646,3.5277,0.185,0.09790322,0.09894995,closed,1,2026-02-26 11:10:04.192708,2026-02-26 12:30:05.107534,take_profit,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7167,0.481,5.89,3,True,['lower_band_bounce']
265,ETH/USDT,BUY,EMA Scalping,2057.88,2066.71,0.924387,4.3496,0.2287,2053.94592883,2065.25638345,closed,1,2026-02-26 11:20:17.208987,2026-02-26 12:18:40.793138,take_profit,ETH/USDT,BUY,high_volatility,0.4585,0.7,1,0,11,BUY_ONLY,-3.1e-06,NEUTRAL,0.005,0.1912,1.875,6.13,2,True,['bullish_ema_crossover']
266,SOL/USDT,BUY,Bollinger Bands,86.88,87.23,21.909736,3.8537,0.2025,86.36961641,87.22310365,closed,1,2026-02-26 11:26:29.264162,2026-02-26 12:17:06.697706,take_profit,SOL/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,-6.856e-05,NEUTRAL,0.005,0.5875,0.672,6.07,3,True,['lower_band_bounce']
267,BNB/USDT,BUY,EMA Scalping,624.83,627.18,3.049332,3.3481,0.1757,623.62050661,627.09780008,closed,1,2026-02-26 12:20:55.634452,2026-02-26 13:29:44.580573,take_profit,BNB/USDT,BUY,ranging,0.7075,1.0,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.1936,1.875,5.98,2,True,['bullish_ema_crossover']
268,SOL/USDT,BUY,Bollinger Bands,87.4,87.5,21.80335,-1.6331,-0.0857,86.8720648,87.4658793,closed,1,2026-02-26 12:30:15.520519,2026-02-26 12:38:53.353710,take_profit,SOL/USDT,BUY,low_volatility,1.0,1.0,1,0,11,BUY_ONLY,-7.588e-05,NEUTRAL,0.005,0.604,0.125,5.96,2,True,['lower_band_bounce']
269,DOGE/USDT,BUY,RSI Mean Reversion + Bollinger Bands,0.0993,0.09875,19204.52609,-14.3659,-0.7533,0.09875107,0.09997234,closed,1,2026-02-26 12:40:41.873150,2026-02-26 14:05:33.593315,stop_loss,DOGE/USDT,BUY,trending_down,0.6464,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5528,1.225,5.9,2,True,"['oversold_recovery', 'lower_band_bounce']"
270,SOL/USDT,BUY,Bollinger Bands,87.77,88.08,21.71001,2.9124,0.1528,87.13080549,87.94043955,closed,1,2026-02-26 13:10:32.477380,2026-02-26 13:47:22.954702,take_profit,SOL/USDT,BUY,high_volatility,1.0,0.8,1,0,11,BUY_ONLY,-8.122e-05,NEUTRAL,0.005,0.7283,0.267,5.97,3,True,['lower_band_bounce']
271,ETH/USDT,BUY,MACD Momentum + EMA Scalping,2067.96,2062.11,0.921781,-9.1994,-0.4826,2062.2549704,2079.15918763,closed,1,2026-02-26 13:32:21.095732,2026-02-26 14:02:27.422386,stop_loss,ETH/USDT,BUY,low_volatility,0.9094,1.075,2,0,11,BUY_ONLY,2.916e-05,NEUTRAL,0.005,0.2759,1.963,5.93,3,True,"['bullish_crossover', 'bullish_ema_crossover']"
272,SOL/USDT,BUY,Bollinger Bands,87.37,87.72,21.735586,3.8018,0.2002,86.90734331,87.64745674,closed,1,2026-02-26 14:08:27.838617,2026-02-26 14:11:15.836711,take_profit,SOL/USDT,BUY,low_volatility,0.75,1.0,1,0,11,BUY_ONLY,-9.004e-05,NEUTRAL,0.005,0.5295,0.6,6.29,0,True,['lower_band_bounce']
273,SOL/USDT,BUY,MACD Momentum + EMA Scalping,87.98,87.77,21.593522,-8.3297,-0.4385,87.78016101,88.36795469,closed,1,2026-02-26 14:12:35.304128,2026-02-26 14:16:58.161853,stop_loss,SOL/USDT,BUY,low_volatility,0.7143,1.075,2,0,11,BUY_ONLY,-8.938e-05,NEUTRAL,0.005,0.2271,1.941,6.25,0,True,"['bullish_crossover', 'bullish_ema_crossover']"
274,BTC/USDT,BUY,EMA Scalping,67861.48,68087.85,0.027971,2.5292,0.1332,67747.37035431,68075.43558566,closed,1,2026-02-26 14:16:59.209236,2026-02-26 14:24:14.433197,take_profit,BTC/USDT,BUY,high_volatility,0.4681,0.7,1,0,11,BUY_ONLY,4.643e-05,NEUTRAL,0.005,0.1682,1.875,6.33,0,True,['bullish_ema_crossover']
275,SOL/USDT,BUY,EMA Scalping,87.86,87.68,21.60986,-7.6832,-0.4047,87.73347452,88.09723525,closed,1,2026-02-26 14:25:06.199089,2026-02-26 14:30:28.725193,stop_loss,SOL/USDT,BUY,low_volatility,0.7317,1.15,1,0,11,BUY_ONLY,-8.539e-05,NEUTRAL,0.005,0.144,1.875,6.31,0,True,['bullish_ema_crossover']
276,DOGE/USDT,BUY,Bollinger Bands,0.09897,0.09829,19180.966032,-16.8267,-0.8864,0.0983453,0.09939427,closed,1,2026-02-26 14:30:14.544675,2026-02-26 14:48:07.043345,stop_loss,DOGE/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6312,0.679,6.32,1,True,['lower_band_bounce']
277,BNB/USDT,BUY,EMA Scalping,625.78,627.88,3.02895,2.5635,0.1352,624.81817401,627.58342373,closed,1,2026-02-26 14:31:15.935431,2026-02-26 14:35:08.798821,take_profit,BNB/USDT,BUY,ranging,0.6362,1.0,1,1,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.1537,1.875,6.47,1,True,['bullish_ema_crossover']
278,BTC/USDT,BUY,Bollinger Bands,68175.14,67801.39,0.027853,-14.1974,-0.7477,67829.21480199,68680.96356782,closed,1,2026-02-26 14:35:09.788867,2026-02-26 14:44:58.981973,stop_loss,BTC/USDT,BUY,high_volatility,0.6,0.8,1,0,11,BUY_ONLY,4.525e-05,NEUTRAL,0.005,0.5074,1.462,6.3,1,True,['lower_band_bounce']
279,XRP/USDT,BUY,Bollinger Bands,1.4419,1.4338,1316.932175,-14.4543,-0.7612,1.43408806,1.45281932,closed,1,2026-02-26 14:35:32.304088,2026-02-26 14:44:28.958245,stop_loss,XRP/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5418,1.398,6.3,2,True,['lower_band_bounce']
280,BTC/USDT,BUY,EMA Scalping,67520.54,67398.83,0.028003,-7.1864,-0.3801,67436.96048559,67677.25158951,closed,1,2026-02-26 14:46:57.925974,2026-02-26 14:47:35.019243,stop_loss,BTC/USDT,BUY,trending_up,0.8304,1.3,1,0,11,BUY_ONLY,4.292e-05,NEUTRAL,0.005,0.1238,1.875,6.7,1,True,['bullish_ema_crossover']
281,BTC/USDT,BUY,EMA Scalping,67398.83,67307.52,0.028025,-6.3341,-0.3353,67315.4011429,67555.25910706,closed,1,2026-02-26 14:47:35.785959,2026-02-26 14:48:07.063037,stop_loss,BTC/USDT,BUY,trending_up,0.8304,1.3,1,0,11,BUY_ONLY,4.292e-05,NEUTRAL,0.005,0.1238,1.875,6.79,1,True,['bullish_ema_crossover']
282,DOGE/USDT,BUY,MACD Momentum + EMA Scalping,0.09814,0.09901,19215.545816,12.9292,0.6856,0.09871297,0.09878767,closed,1,2026-02-26 14:52:06.256566,2026-02-26 14:56:25.338057,take_profit,DOGE/USDT,BUY,ranging,0.5542,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.3369,1.959,6.94,0,True,"['bullish_crossover', 'bullish_ema_crossover']"
283,SOL/USDT,BUY,MACD Momentum + EMA Scalping,86.54,86.93,21.797907,4.7199,0.2502,86.95834,87.32533714,closed,1,2026-02-26 14:55:09.333220,2026-02-26 14:58:31.410083,trailing_stop,SOL/USDT,BUY,ranging,1.0,1.0,2,0,11,BUY_ONLY,-8.332e-05,NEUTRAL,0.005,0.4573,1.984,6.91,1,True,"['bullish_crossover', 'bullish_ema_crossover']"
284,ETH/USDT,BUY,MACD Momentum,2048.13,2035.54,0.922567,-15.3826,-0.8141,2035.84122,2072.70756,closed,1,2026-02-26 14:56:14.378324,2026-02-26 15:15:38.153211,stop_loss,ETH/USDT,BUY,high_volatility,0.6956,0.7,1,0,11,BUY_ONLY,3.652e-05,NEUTRAL,0.005,0.6,2.0,6.76,2,True,['bullish_crossover']
285,DOGE/USDT,BUY,EMA Scalping,0.09872,0.09848,19138.316394,-8.3673,-0.4429,0.0985651,0.09901042,closed,1,2026-02-26 15:07:35.491933,2026-02-26 15:09:55.792366,stop_loss,DOGE/USDT,BUY,trending_up,0.8121,1.3,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1569,1.875,6.77,1,True,['bullish_ema_crossover']
286,XRP/USDT,BUY,MACD Momentum + Bollinger Bands,1.4311,1.4327,1050.360293,-1.3274,-0.0883,1.41792399,1.43112574,closed,1,2026-02-26 15:09:37.353187,2026-02-26 15:10:58.018061,take_profit,XRP/USDT,BUY,high_volatility,0.5177,0.75,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.9207,0.002,6.79,2,True,"['bullish_crossover', 'lower_band_bounce']"
287,XRP/USDT,BUY,MACD Momentum,1.4279,1.4188,1321.221317,-15.7842,-0.8367,1.4193326,1.4450348,closed,1,2026-02-26 15:12:40.122894,2026-02-26 15:17:12.236020,stop_loss,XRP/USDT,BUY,high_volatility,0.6123,0.7,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,6.9,1,True,['bullish_crossover']
288,BNB/USDT,BUY,MACD Momentum + EMA Scalping,623.3,620.36,3.02154,-12.6411,-0.6712,620.49043135,628.8767094,closed,1,2026-02-26 15:15:43.339800,2026-02-26 15:21:52.640854,stop_loss,BNB/USDT,BUY,ranging,1.0,1.0,2,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.4508,1.985,7.06,1,True,"['bullish_crossover', 'bullish_ema_crossover']"
289,SOL/USDT,BUY,EMA Scalping,85.7,85.57,21.95173,-6.6134,-0.3515,85.57502362,85.93433073,closed,1,2026-02-26 15:16:48.392422,2026-02-26 15:18:14.274508,stop_loss,SOL/USDT,BUY,ranging,0.6525,1.0,1,0,11,BUY_ONLY,-7.904e-05,NEUTRAL,0.005,0.1458,1.875,7.17,2,True,['bullish_ema_crossover']
290,DOGE/USDT,BUY,Bollinger Bands,0.09769,0.09796,17789.95005,1.3227,0.0761,0.09682246,0.09791159,closed,1,2026-02-26 15:18:51.932821,2026-02-26 15:20:50.381287,take_profit,DOGE/USDT,BUY,high_volatility,0.9666,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8881,0.255,7.3,1,True,['lower_band_bounce']
291,SOL/USDT,BUY,MACD Momentum + EMA Scalping,85.62,86.12,21.933645,7.1999,0.3834,85.86164,86.0539213,closed,1,2026-02-26 15:19:53.461760,2026-02-26 15:26:32.875978,take_profit,SOL/USDT,BUY,ranging,0.5261,1.0,2,0,11,BUY_ONLY,-8.092e-05,NEUTRAL,0.005,0.2603,1.947,7.33,2,True,"['bullish_crossover', 'bullish_ema_crossover']"
292,ETH/USDT,BUY,Bollinger Bands,2020.84,2030.76,0.929459,5.4544,0.2904,2009.03406242,2030.28616529,closed,1,2026-02-26 15:25:02.231863,2026-02-26 15:44:11.463523,take_profit,ETH/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,3.663e-05,NEUTRAL,0.005,0.5842,0.8,7.31,1,True,['lower_band_bounce']
293,SOL/USDT,BUY,Bollinger Bands,86.16,85.32,21.821875,-22.0724,-1.174,85.55409975,86.43407451,closed,1,2026-02-26 15:27:03.728535,2026-02-26 15:34:51.039971,stop_loss,SOL/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,-7.577e-05,NEUTRAL,0.005,0.7032,0.452,7.22,1,True,['lower_band_bounce']
294,DOGE/USDT,BUY,Bollinger Bands,0.09806,0.09747,19158.531261,-15.0496,-0.8011,0.09753217,0.09831369,closed,1,2026-02-26 15:33:20.318205,2026-02-26 15:34:51.078380,stop_loss,DOGE/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5383,0.481,7.29,2,True,['lower_band_bounce']
295,DOGE/USDT,BUY,MACD Momentum + EMA Scalping,0.09751,0.09799,19176.267151,5.4556,0.2918,0.09730677,0.09790523,closed,1,2026-02-26 15:35:22.203038,2026-02-26 15:36:25.149636,take_profit,DOGE/USDT,BUY,low_volatility,0.655,1.075,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.2084,1.945,7.73,1,True,"['bullish_crossover', 'bullish_ema_crossover']"
296,DOGE/USDT,BUY,EMA Scalping,0.09802,0.09853,19103.000245,5.9878,0.3198,0.09823441,0.09832464,closed,1,2026-02-26 15:38:24.917834,2026-02-26 15:40:03.318905,take_profit,DOGE/USDT,BUY,ranging,0.644,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1658,1.875,7.6,1,True,['bullish_ema_crossover']
297,DOGE/USDT,BUY,Bollinger Bands,0.09861,0.09885,19013.187904,0.8088,0.0431,0.0978704,0.09875873,closed,1,2026-02-26 15:43:33.368987,2026-02-26 15:44:11.476183,take_profit,DOGE/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.75,0.201,7.48,1,True,['lower_band_bounce']
298,DOGE/USDT,BUY,Bollinger Bands,0.09885,0.0981,18969.562426,-17.9632,-0.958,0.0981086,0.09899909,closed,1,2026-02-26 15:44:14.103509,2026-02-26 16:10:10.019638,stop_loss,DOGE/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.75,0.201,7.47,0,True,['lower_band_bounce']
299,SOL/USDT,BUY,RSI Mean Reversion + Bollinger Bands,86.58,86.06,21.646951,-14.9935,-0.8,86.09930075,87.20501867,closed,1,2026-02-26 15:46:37.231758,2026-02-26 16:10:42.059353,stop_loss,SOL/USDT,BUY,trending_down,0.649,1.0,2,0,11,BUY_ONLY,-6.862e-05,NEUTRAL,0.005,0.5552,1.3,7.51,1,True,"['oversold_recovery', 'lower_band_bounce']"
